Id,Id2,Geography,Median household income in 1999
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",0
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",72639
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",58220
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",66250
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",60644
1400000US36081141701,36081141701,"Census Tract 1417.01, Queens County, New York",61324
1400000US36081141702,36081141702,"Census Tract 1417.02, Queens County, New York",45385
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",64153
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",61125
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",57794
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",43586
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",67917
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",52061
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",58125
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",47552
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",52280
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",54432
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",61530
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",85183
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",73229
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",61579
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",59762
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",55101
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",55724
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",50637
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",6771
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",60117
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",66103
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",58226
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",65774
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",52188
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",63250
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",53812
1400000US36081162200,36081162200,"Census Tract 1622, Queens County, New York",0
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",37813
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",41000
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",35843
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",51404
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",35703
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",37321
1400000US36085001500,36085001500,"Census Tract 15, Richmond County, New York",49531
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",44444
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",33409
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",50859
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",51741
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",39967
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",30227
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",17019
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",55568
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",50671
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",48271
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",30616
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",57500
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",48600
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",59811
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",40069
1400000US36085006500,36085006500,"Census Tract 65, Richmond County, New York",65776
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",51510
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",30604
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",49393
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",43583
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",34085
1400000US36085008900,36085008900,"Census Tract 89, Richmond County, New York",0
1400000US36085009100,36085009100,"Census Tract 91, Richmond County, New York",82081
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",44599
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",52596
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",45938
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",50586
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",54732
1400000US36085011202,36085011202,"Census Tract 112.02, Richmond County, New York",53274
1400000US36085011401,36085011401,"Census Tract 114.01, Richmond County, New York",37656
1400000US36085011402,36085011402,"Census Tract 114.02, Richmond County, New York",57469
1400000US36085012100,36085012100,"Census Tract 121, Richmond County, New York",76675
1400000US36085012200,36085012200,"Census Tract 122, Richmond County, New York",55705
1400000US36085012500,36085012500,"Census Tract 125, Richmond County, New York",42260
1400000US36085012803,36085012803,"Census Tract 128.03, Richmond County, New York",45871
1400000US36085012804,36085012804,"Census Tract 128.04, Richmond County, New York",47794
1400000US36085013201,36085013201,"Census Tract 132.01, Richmond County, New York",67898
1400000US36085013203,36085013203,"Census Tract 132.03, Richmond County, New York",63533
1400000US36085013204,36085013204,"Census Tract 132.04, Richmond County, New York",59250
1400000US36085013301,36085013301,"Census Tract 133.01, Richmond County, New York",12300
1400000US36085013302,36085013302,"Census Tract 133.02, Richmond County, New York",36042
1400000US36085013400,36085013400,"Census Tract 134, Richmond County, New York",64542
1400000US36085013800,36085013800,"Census Tract 138, Richmond County, New York",66932
1400000US36085014100,36085014100,"Census Tract 141, Richmond County, New York",41528
1400000US36085014603,36085014603,"Census Tract 146.03, Richmond County, New York",64892
1400000US36085014604,36085014604,"Census Tract 146.04, Richmond County, New York",56152
1400000US36085014605,36085014605,"Census Tract 146.05, Richmond County, New York",63222
1400000US36085014606,36085014606,"Census Tract 146.06, Richmond County, New York",61024
1400000US36085014700,36085014700,"Census Tract 147, Richmond County, New York",62964
1400000US36085015100,36085015100,"Census Tract 151, Richmond County, New York",60152
1400000US36085015400,36085015400,"Census Tract 154, Richmond County, New York",0
1400000US36085015601,36085015601,"Census Tract 156.01, Richmond County, New York",61463
1400000US36085015602,36085015602,"Census Tract 156.02, Richmond County, New York",72292
1400000US36085015603,36085015603,"Census Tract 156.03, Richmond County, New York",62534
1400000US36085016901,36085016901,"Census Tract 169.01, Richmond County, New York",68403
1400000US36085016902,36085016902,"Census Tract 169.02, Richmond County, New York",110375
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",66348
1400000US36085017006,36085017006,"Census Tract 170.06, Richmond County, New York",65526
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",57500
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",71632
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",75457
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",67774
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",39609
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",75710
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",83031
1400000US36085017900,36085017900,"Census Tract 179, Richmond County, New York",75604
1400000US36085018500,36085018500,"Census Tract 185, Richmond County, New York",8170
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",57763
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",61377
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",57538
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",67269
1400000US36085019600,36085019600,"Census Tract 196, Richmond County, New York",66345
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",72935
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",62095
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",32759
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",60528
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",70885
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",71927
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",50101
1400000US36085021900,36085021900,"Census Tract 219, Richmond County, New York",25556
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",35804
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",61278
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",46827
1400000US36085023600,36085023600,"Census Tract 236, Richmond County, New York",37222
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",54301
1400000US36085024400,36085024400,"Census Tract 244, Richmond County, New York",68073
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",41964
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",57209
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",63750
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",62989
